aligner,instance,time,ram,sp,tc
clustalo,benchmarks/balibase/RV20/BB20021.tfa,31.293375916,75936,0.865,0.28
clustalo,benchmarks/balibase/RV20/BB20022.tfa,9.868083873,17692,0.886,0.39
clustalo,benchmarks/balibase/RV20/BB20023.tfa,2.443132583,9764,0.845,0.24
clustalo,benchmarks/balibase/RV20/BB20024.tfa,18.588395436,84924,0.459,0.49
clustalo,benchmarks/balibase/RV20/BB20025.tfa,20.477390151,34964,0.834,0.44
clustalo,benchmarks/balibase/RV20/BB20026.tfa,27.772336402,83560,0.833,0.4
clustalo,benchmarks/balibase/RV20/BB20027.tfa,15.609559924,135944,0.778,0.41
clustalo,benchmarks/balibase/RV20/BB20028.tfa,9.821857445,34008,0.976,0.7
clustalo,benchmarks/balibase/RV20/BB20029.tfa,0.841253742,5912,0.752,0.04
clustalo,benchmarks/balibase/RV20/BB20030.tfa,1.261310404,5132,0.883,0.12
clustalo,benchmarks/balibase/RV20/BB20031.tfa,5.554862928,15800,0.888,0.2
clustalo,benchmarks/balibase/RV20/BB20032.tfa,2.00131279,5380,0.912,0.43
clustalo,benchmarks/balibase/RV20/BB20033.tfa,1.264574736,5168,0.944,0.38
clustalo,benchmarks/balibase/RV20/BB20034.tfa,9.817623182,32748,0.839,0.11
clustalo,benchmarks/balibase/RV20/BB20035.tfa,27.218001465,85096,0.862,0.3
clustalo,benchmarks/balibase/RV20/BB20036.tfa,5.196159743,16660,0.839,0
clustalo,benchmarks/balibase/RV20/BB20037.tfa,28.131940609,56284,0.846,0.18
clustalo,benchmarks/balibase/RV20/BB20038.tfa,1.183551724,6816,0.93,0.24
clustalo,benchmarks/balibase/RV20/BB20039.tfa,19.751306853,23680,0.917,0.16
clustalo,benchmarks/balibase/RV20/BB20040.tfa,27.43153569,40044,0.575,0.64
clustalo,benchmarks/balibase/RV20/BB20041.tfa,69.734876898,297184,0.687,0.42
clustalo,benchmarks/balibase/RV20/BBS20001.tfa,0.176615582,3328,0.925,0.66
clustalo,benchmarks/balibase/RV20/BBS20002.tfa,0.172909566,3100,0.873,0.11
clustalo,benchmarks/balibase/RV20/BBS20003.tfa,12.779487953,18128,0.957,0.4
clustalo,benchmarks/balibase/RV20/BBS20004.tfa,8.312355112,16576,0.953,0.62
clustalo,benchmarks/balibase/RV20/BBS20005.tfa,6.220319754,18644,0.747,0.1
clustalo,benchmarks/balibase/RV20/BBS20006.tfa,3.983136167,8844,0.941,0.59
clustalo,benchmarks/balibase/RV20/BBS20007.tfa,4.496594017,16088,0.779,0.37
clustalo,benchmarks/balibase/RV20/BBS20008.tfa,1.075648739,4600,0.782,0.27
clustalo,benchmarks/balibase/RV20/BBS20009.tfa,1.128132661,6176,0.955,0.58
clustalo,benchmarks/balibase/RV20/BBS20010.tfa,11.764550848,30392,0.859,0.4
clustalo,benchmarks/balibase/RV20/BBS20011.tfa,0.278941409,3508,0.862,0.6
clustalo,benchmarks/balibase/RV20/BBS20012.tfa,1.419183589,8448,0.768,0.27
clustalo,benchmarks/balibase/RV20/BBS20013.tfa,1.381885453,6996,0.913,0.61
clustalo,benchmarks/balibase/RV20/BBS20014.tfa,4.403428789,8112,0.896,0.22
clustalo,benchmarks/balibase/RV20/BBS20015.tfa,0.31151691,3348,0.817,0.05
clustalo,benchmarks/balibase/RV20/BBS20016.tfa,0.581239113,4064,0.89,0.58
clustalo,benchmarks/balibase/RV20/BBS20017.tfa,13.954685872,27324,0.954,0.6
clustalo,benchmarks/balibase/RV20/BBS20018.tfa,5.177062651,10532,0.911,0.72
clustalo,benchmarks/balibase/RV20/BBS20019.tfa,3.746630571,14340,0.839,0.25
clustalo,benchmarks/balibase/RV20/BBS20020.tfa,1.06865905,7448,0.869,0.62
clustalo,benchmarks/balibase/RV20/BBS20021.tfa,9.10387655,20900,0.882,0.27
clustalo,benchmarks/balibase/RV20/BBS20022.tfa,8.329372352,15244,0.892,0.35
clustalo,benchmarks/balibase/RV20/BBS20023.tfa,1.768572519,7316,0.867,0.36
clustalo,benchmarks/balibase/RV20/BBS20024.tfa,0.274485249,3524,0.831,0.08
clustalo,benchmarks/balibase/RV20/BBS20025.tfa,7.082077447,12140,0.96,0.48
clustalo,benchmarks/balibase/RV20/BBS20026.tfa,3.343058003,10348,0.846,0.41
clustalo,benchmarks/balibase/RV20/BBS20027.tfa,2.257751972,9472,0.827,0.46
clustalo,benchmarks/balibase/RV20/BBS20028.tfa,3.686027709,9764,0.975,0.67
clustalo,benchmarks/balibase/RV20/BBS20029.tfa,0.258165907,3440,0.796,0.05
clustalo,benchmarks/balibase/RV20/BBS20030.tfa,0.623486064,3940,0.887,0.13
clustalo,benchmarks/balibase/RV20/BBS20031.tfa,3.872790612,8364,0.889,0.17
clustalo,benchmarks/balibase/RV20/BBS20032.tfa,1.483839668,4360,0.923,0.45
clustalo,benchmarks/balibase/RV20/BBS20033.tfa,0.906577453,4228,0.943,0.38
clustalo,benchmarks/balibase/RV20/BBS20034.tfa,5.61287796,10376,0.836,0.14
clustalo,benchmarks/balibase/RV20/BBS20035.tfa,1.319317211,5488,0.903,0.32
clustalo,benchmarks/balibase/RV20/BBS20036.tfa,1.068411664,4268,0.937,0.08
clustalo,benchmarks/balibase/RV20/BBS20037.tfa,11.058048325,16636,0.848,0.24
clustalo,benchmarks/balibase/RV20/BBS20038.tfa,0.729699567,4220,0.894,0.23
clustalo,benchmarks/balibase/RV20/BBS20039.tfa,13.460945264,15560,0.915,0.09
clustalo,benchmarks/balibase/RV20/BBS20040.tfa,9.534806995,13884,0.853,0.7
clustalo,benchmarks/balibase/RV20/BBS20041.tfa,4.482643434,10472,0.893,0.59
clustalo,benchmarks/balibase/RV30/BB30001.tfa,35.670928246,52156,0.828,0.45
clustalo,benchmarks/balibase/RV30/BB30002.tfa,11.107717284,53120,0.646,0.38
clustalo,benchmarks/balibase/RV30/BB30003.tfa,36.066474508,35748,0.578,0.1
clustalo,benchmarks/balibase/RV30/BB30004.tfa,13.650046028,41352,0.852,0.57
clustalo,benchmarks/balibase/RV30/BB30005.tfa,40.185133576,93808,0.811,0.41
clustalo,benchmarks/balibase/RV30/BB30006.tfa,3.51660752,57448,0.651,0.41
clustalo,benchmarks/balibase/RV30/BB30007.tfa,1.242221709,22336,0.783,0.58
clustalo,benchmarks/balibase/RV30/BB30008.tfa,14.49034068,100416,0.66,0.25
clustalo,benchmarks/balibase/RV30/BB30009.tfa,2.420969696,11044,0.357,0
clustalo,benchmarks/balibase/RV30/BB30010.tfa,30.943962834,106572,0.749,0.6
clustalo,benchmarks/balibase/RV30/BB30011.tfa,8.409947741,17120,0.902,0.77
clustalo,benchmarks/balibase/RV30/BB30012.tfa,14.353139342,40876,0.653,0.42
clustalo,benchmarks/balibase/RV30/BB30013.tfa,52.472250666,106784,0.59,0.34
clustalo,benchmarks/balibase/RV30/BB30014.tfa,2.603540323,8600,0.883,0.63
clustalo,benchmarks/balibase/RV30/BB30015.tfa,2.584535826,31100,0.704,0.58
clustalo,benchmarks/balibase/RV30/BB30016.tfa,11.197328403,76828,0.603,0.43
clustalo,benchmarks/balibase/RV30/BB30017.tfa,1.498937342,12848,0.563,0.37
clustalo,benchmarks/balibase/RV30/BB30018.tfa,19.204870802,36924,0.829,0.51
clustalo,benchmarks/balibase/RV30/BB30019.tfa,8.266111594,53196,0.616,0.34
clustalo,benchmarks/balibase/RV30/BB30020.tfa,5.001174105,52808,0.51,0.41
clustalo,benchmarks/balibase/RV30/BB30021.tfa,12.633578472,26980,0.505,0.11
clustalo,benchmarks/balibase/RV30/BB30022.tfa,1.964090355,7080,0.834,0.37
clustalo,benchmarks/balibase/RV30/BB30023.tfa,11.383891982,31204,0.799,0.39
clustalo,benchmarks/balibase/RV30/BB30024.tfa,31.585804575,87820,0.718,0.31
clustalo,benchmarks/balibase/RV30/BB30025.tfa,4.002559861,20244,0.597,0.36
clustalo,benchmarks/balibase/RV30/BB30026.tfa,20.384708239,45596,0.697,0.39
clustalo,benchmarks/balibase/RV30/BB30027.tfa,0.509234874,6028,0.58,0
clustalo,benchmarks/balibase/RV30/BB30028.tfa,17.080660344,21288,0.47,0.2
clustalo,benchmarks/balibase/RV30/BB30029.tfa,41.794651401,88108,0.81,0.52
clustalo,benchmarks/balibase/RV30/BB30030.tfa,36.651869107,210812,0.872,0.63
clustalo,benchmarks/balibase/RV30/BBS30001.tfa,4.00622787,6392,0.854,0.48
clustalo,benchmarks/balibase/RV30/BBS30002.tfa,7.150720044,30296,0.683,0.4
clustalo,benchmarks/balibase/RV30/BBS30003.tfa,22.290709367,20228,0.52,0.17
clustalo,benchmarks/balibase/RV30/BBS30004.tfa,6.63432139,16484,0.857,0.59
clustalo,benchmarks/balibase/RV30/BBS30005.tfa,6.670404726,9716,0.938,0.62
clustalo,benchmarks/balibase/RV30/BBS30006.tfa,0.29100032,3856,0.728,0.51
clustalo,benchmarks/balibase/RV30/BBS30007.tfa,0.345401446,3620,0.81,0.57
clustalo,benchmarks/balibase/RV30/BBS30008.tfa,5.497605241,19012,0.673,0.25
clustalo,benchmarks/balibase/RV30/BBS30009.tfa,0.349676246,3440,0.497,0
clustalo,benchmarks/balibase/RV30/BBS30010.tfa,14.736524225,27300,0.845,0.58
clustalo,benchmarks/balibase/RV30/BBS30011.tfa,6.203132816,10744,0.907,0.76
clustalo,benchmarks/balibase/RV30/BBS30012.tfa,7.838059854,14220,0.646,0.41
clustalo,benchmarks/balibase/RV30/BBS30013.tfa,15.418841052,23936,0.615,0.37
clustalo,benchmarks/balibase/RV30/BBS30014.tfa,1.972598856,6472,0.853,0.6
clustalo,benchmarks/balibase/RV30/BBS30015.tfa,0.301434859,3752,0.68,0.55
clustalo,benchmarks/balibase/RV30/BBS30016.tfa,0.297252772,3416,0.598,0.37
clustalo,benchmarks/balibase/RV30/BBS30017.tfa,0.968615136,8236,0.557,0.34
clustalo,benchmarks/balibase/RV30/BBS30018.tfa,6.764337477,10516,0.926,0.65
clustalo,benchmarks/balibase/RV30/BBS30019.tfa,2.147243848,7232,0.747,0.43
clustalo,benchmarks/balibase/RV30/BBS30020.tfa,0.683039267,3932,0.482,0.3
clustalo,benchmarks/balibase/RV30/BBS30021.tfa,6.741808242,8332,0.59,0.19
clustalo,benchmarks/balibase/RV30/BBS30022.tfa,1.111333393,4448,0.79,0.27
clustalo,benchmarks/balibase/RV30/BBS30023.tfa,8.202368191,10340,0.794,0.38
clustalo,benchmarks/balibase/RV30/BBS30024.tfa,4.552092011,9600,0.773,0.37
clustalo,benchmarks/balibase/RV30/BBS30025.tfa,1.011969421,4204,0.629,0.32
clustalo,benchmarks/balibase/RV30/BBS30026.tfa,10.577182086,16044,0.701,0.39
clustalo,benchmarks/balibase/RV30/BBS30027.tfa,0.272799452,3808,0.579,0.31
clustalo,benchmarks/balibase/RV30/BBS30028.tfa,10.800265356,13892,0.503,0.25
clustalo,benchmarks/balibase/RV30/BBS30029.tfa,20.594402905,24596,0.818,0.59
clustalo,benchmarks/balibase/RV30/BBS30030.tfa,5.348286121,11568,0.89,0.64
clustalo,benchmarks/balibase/RV40/BB40001.tfa,18.298841496,177316,0.916,0.96
clustalo,benchmarks/balibase/RV40/BB40002.tfa,109.724674085,792420,0.733,0
clustalo,benchmarks/balibase/RV40/BB40003.tfa,3.914985222,64616,0.891,0.78
clustalo,benchmarks/balibase/RV40/BB40004.tfa,35.267763969,127880,0.903,0.54
clustalo,benchmarks/balibase/RV40/BB40005.tfa,3.921580572,42452,0.859,0.72
clustalo,benchmarks/balibase/RV40/BB40006.tfa,2.919983331,25244,0.724,0.35
clustalo,benchmarks/balibase/RV40/BB40007.tfa,22.074918734,363192,0.71,0.34
clustalo,benchmarks/balibase/RV40/BB40008.tfa,3.296423222,35292,0.851,0.64
clustalo,benchmarks/balibase/RV40/BB40009.tfa,6.703013477,82176,0.754,0.4
clustalo,benchmarks/balibase/RV40/BB40010.tfa,0.198347411,6564,0.864,0.57
clustalo,benchmarks/balibase/RV40/BB40011.tfa,38.234920427,361808,0.669,0
clustalo,benchmarks/balibase/RV40/BB40012.tfa,3.794254283,25968,0.856,0.62
clustalo,benchmarks/balibase/RV40/BB40013.tfa,4.235984766,40028,0.727,0.44
clustalo,benchmarks/balibase/RV40/BB40014.tfa,1.946673728,29464,0.731,0.47
clustalo,benchmarks/balibase/RV40/BB40015.tfa,70.786356575,985108,0.877,0
clustalo,benchmarks/balibase/RV40/BB40017.tfa,7.237263108,46516,0.849,0
clustalo,benchmarks/balibase/RV40/BB40018.tfa,3.202191083,100864,0.803,0.67
clustalo,benchmarks/balibase/RV40/BB40019.tfa,6.490358088,213148,0.915,0.8
clustalo,benchmarks/balibase/RV40/BB40020.tfa,17.654508339,211988,0.874,0.74
clustalo,benchmarks/balibase/RV40/BB40021.tfa,8.268467298,62224,0.898,0.63
clustalo,benchmarks/balibase/RV40/BB40022.tfa,4.861952288,102640,0.817,0.54
clustalo,benchmarks/balibase/RV40/BB40023.tfa,134.481107052,3448584,0.722,0
clustalo,benchmarks/balibase/RV40/BB40024.tfa,21.683364007,173192,0.644,0.19
clustalo,benchmarks/balibase/RV40/BB40025.tfa,1.647184069,22852,0.857,0.68
clustalo,benchmarks/balibase/RV40/BB40026.tfa,28.028316441,203524,0.637,0.31
clustalo,benchmarks/balibase/RV40/BB40027.tfa,71.284559938,1003292,0.66,0
clustalo,benchmarks/balibase/RV40/BB40028.tfa,3.810311756,38064,0.873,0.63
clustalo,benchmarks/balibase/RV40/BB40029.tfa,1.61546271,29156,0.837,0.6
clustalo,benchmarks/balibase/RV40/BB40030.tfa,8.215345502,44224,0.697,0.66
clustalo,benchmarks/balibase/RV40/BB40031.tfa,12.816826943,71008,0.543,0.99
clustalo,benchmarks/balibase/RV40/BB40032.tfa,4.192797232,99392,0.89,0.82
clustalo,benchmarks/balibase/RV40/BB40033.tfa,5.813938221,47512,0.726,0.51
clustalo,benchmarks/balibase/RV40/BB40034.tfa,8.562738364,53196,0.595,0.33
clustalo,benchmarks/balibase/RV40/BB40035.tfa,43.121524359,422244,0.705,0.48
clustalo,benchmarks/balibase/RV40/BB40036.tfa,6.424906082,36248,0.919,0.64
clustalo,benchmarks/balibase/RV40/BB40037.tfa,8.314776953,66484,0.448,0
clustalo,benchmarks/balibase/RV40/BB40038.tfa,16.481843275,722888,0.731,0.43
clustalo,benchmarks/balibase/RV40/BB40039.tfa,43.549600932,551044,0.873,0.56
clustalo,benchmarks/balibase/RV40/BB40040.tfa,16.172209596,343532,0.905,0.65
clustalo,benchmarks/balibase/RV40/BB40041.tfa,37.776326687,402780,0.841,0
clustalo,benchmarks/balibase/RV40/BB40042.tfa,10.268926118,114984,0.774,0
clustalo,benchmarks/balibase/RV40/BB40043.tfa,3.624744132,54568,0.65,0.39
clustalo,benchmarks/balibase/RV40/BB40044.tfa,4.104696654,24292,0.869,0.64
clustalo,benchmarks/balibase/RV40/BB40045.tfa,0.799802919,23764,0.585,0.26
clustalo,benchmarks/balibase/RV40/BB40046.tfa,15.758746857,175840,0.635,0.26
clustalo,benchmarks/balibase/RV40/BB40047.tfa,162.333693722,1448020,0.901,0.56
clustalo,benchmarks/balibase/RV40/BB40048.tfa,13.486561414,188788,0.879,0.68
clustalo,benchmarks/balibase/RV40/BB40049.tfa,239.681531007,1154716,0.851,0.42
clustalo,benchmarks/balibase/RV50/BB50001.tfa,12.020658507,37344,0.615,0.42
clustalo,benchmarks/balibase/RV50/BB50002.tfa,4.534969411,61264,0.422,0
clustalo,benchmarks/balibase/RV50/BB50003.tfa,24.136382303,115584,0.534,0.3
clustalo,benchmarks/balibase/RV50/BB50004.tfa,1.773207848,19196,0.945,0.85
clustalo,benchmarks/balibase/RV50/BB50005.tfa,5.291254416,51504,0.934,0.75
clustalo,benchmarks/balibase/RV50/BB50006.tfa,70.7038087,373884,0.645,0.18
clustalo,benchmarks/balibase/RV50/BB50007.tfa,2.316412242,13188,0.589,0.01
clustalo,benchmarks/balibase/RV50/BB50008.tfa,4.577020619,36668,0.85,0.67
clustalo,benchmarks/balibase/RV50/BB50009.tfa,8.201423431,38172,0.695,0.2
clustalo,benchmarks/balibase/RV50/BB50010.tfa,5.666333077,53112,0.661,0.35
clustalo,benchmarks/balibase/RV50/BB50011.tfa,14.354131807,112428,0.598,0.21
clustalo,benchmarks/balibase/RV50/BB50012.tfa,94.559283456,530872,0.63,0.21
clustalo,benchmarks/balibase/RV50/BB50013.tfa,1.476261258,11016,0.906,0.7
clustalo,benchmarks/balibase/RV50/BB50014.tfa,18.575039805,79924,0.863,0.66
clustalo,benchmarks/balibase/RV50/BB50015.tfa,19.445779229,176920,0.538,0.16
clustalo,benchmarks/balibase/RV50/BB50016.tfa,17.4987629,222144,0.789,0.39
clustalo,benchmarks/balibase/RV50/BBS50001.tfa,10.603510633,30804,0.659,0.42
clustalo,benchmarks/balibase/RV50/BBS50002.tfa,1.16120622,13916,0.369,0
clustalo,benchmarks/balibase/RV50/BBS50003.tfa,4.461907052,40024,0.922,0.59
clustalo,benchmarks/balibase/RV50/BBS50005.tfa,4.993527471,45972,0.933,0.76
clustalo,benchmarks/balibase/RV50/BBS50006.tfa,24.397104552,54704,0.693,0.31
clustalo,benchmarks/balibase/RV50/BBS50007.tfa,1.849625732,10380,0.623,0.01
clustalo,benchmarks/balibase/RV50/BBS50008.tfa,1.243470402,8596,0.795,0.68
clustalo,benchmarks/balibase/RV50/BBS50009.tfa,2.274377328,12380,0.825,0.24
clustalo,benchmarks/balibase/RV50/BBS50010.tfa,1.389094647,10476,0.674,0.19
clustalo,benchmarks/balibase/RV50/BBS50011.tfa,10.144850893,76948,0.586,0.23
clustalo,benchmarks/balibase/RV50/BBS50012.tfa,9.536094427,37696,0.685,0.24
clustalo,benchmarks/balibase/RV50/BBS50013.tfa,0.932440085,7196,0.894,0.67
clustalo,benchmarks/balibase/RV50/BBS50014.tfa,12.866951008,43784,0.856,0.65
clustalo,benchmarks/balibase/RV50/BBS50015.tfa,4.626496985,22320,0.554,0.18
clustalo,benchmarks/balibase/RV50/BBS50016.tfa,4.42653164,39072,0.785,0.39
clustalo,benchmarks/bralibase/data-set1/SRP/aln1.tfa,0.280372839,8160,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln10.tfa,0.282922257,8172,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln11.tfa,0.299607146,8200,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln12.tfa,0.322455335,8536,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln13.tfa,0.292411221,8196,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln14.tfa,0.296211833,8520,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln15.tfa,0.288985016,8132,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln16.tfa,0.303478652,8284,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln17.tfa,0.29149766,8156,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln18.tfa,0.28987372,8280,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln19.tfa,0.287416047,8132,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln2.tfa,0.292128626,8140,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln20.tfa,0.287486351,8224,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln21.tfa,0.295609704,8520,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln22.tfa,0.271940344,8188,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln23.tfa,0.27593642,8112,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln24.tfa,0.325083202,8200,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln25.tfa,0.268417941,8248,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln26.tfa,0.291813028,8196,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln27.tfa,0.303139109,8244,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln28.tfa,0.299167364,8336,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln29.tfa,0.256552437,8156,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln3.tfa,0.277889312,8304,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln30.tfa,0.31785625,8340,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln31.tfa,0.266822519,8136,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln32.tfa,0.295269251,8336,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln33.tfa,0.293305215,8172,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln34.tfa,0.28869077,8204,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln35.tfa,0.289003113,8252,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln36.tfa,0.275831525,8252,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln37.tfa,0.283501004,8256,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln38.tfa,0.273791192,8300,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln39.tfa,0.286041882,8200,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln4.tfa,0.3002819,8268,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln40.tfa,0.317514787,8592,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln41.tfa,0.277196504,8268,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln42.tfa,0.294038954,8136,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln43.tfa,0.296332393,8192,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln44.tfa,0.289405628,8192,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln45.tfa,0.296498775,8100,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln46.tfa,0.308553959,8348,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln47.tfa,0.274296735,8160,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln48.tfa,0.330742386,8200,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln49.tfa,0.308210121,8556,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln5.tfa,0.29191028,8200,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln50.tfa,0.300197165,8564,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln51.tfa,0.275188988,8212,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln52.tfa,0.269875393,7944,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln53.tfa,0.25582468,7944,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln54.tfa,0.27037239,8012,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln55.tfa,0.250399726,7916,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln56.tfa,0.277021501,7940,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln57.tfa,0.258654718,7956,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln58.tfa,0.269450939,8012,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln59.tfa,0.265593202,7980,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln6.tfa,0.284693629,8192,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln60.tfa,0.252594337,7920,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln61.tfa,0.251965349,7940,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln62.tfa,0.271463376,8056,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln63.tfa,0.24862541,8044,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln64.tfa,0.264806222,8056,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln65.tfa,0.261414988,8056,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln66.tfa,0.254997052,8036,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln67.tfa,0.260878268,8072,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln68.tfa,0.258876929,8044,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln69.tfa,0.271515106,8048,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln7.tfa,0.28895654,8376,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln70.tfa,0.251995567,8048,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln71.tfa,0.261063519,8044,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln72.tfa,0.261986587,7924,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln73.tfa,0.264340942,7924,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln74.tfa,0.255784216,7928,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln75.tfa,0.253109027,7928,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln76.tfa,0.280848585,7932,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln77.tfa,0.262976999,7928,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln78.tfa,0.247450506,7932,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln79.tfa,0.246996162,7924,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln8.tfa,0.282759516,8136,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln80.tfa,0.279883502,8204,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln81.tfa,0.269570386,8140,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln82.tfa,0.247971363,7932,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln83.tfa,0.306320461,8544,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln84.tfa,0.311763953,8456,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln85.tfa,0.301164357,8304,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln86.tfa,0.326820499,8532,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln87.tfa,0.269049143,8236,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln88.tfa,0.342467297,8696,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln89.tfa,0.28249785,8248,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln9.tfa,0.271410067,8520,-1,-1
clustalo,benchmarks/bralibase/data-set1/SRP/aln90.tfa,0.302246063,8660,-1,-1
