aligner,instance,time,ram,SP,TC
clustalo,benchmarks/bralibase/data-set1/g2intron/aln64.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln65.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln66.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln67.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln68.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln69.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln7.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln70.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln71.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln72.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln73.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln74.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln75.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln76.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln77.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln78.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln79.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln8.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln80.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln81.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln82.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln83.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln84.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln85.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln86.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln87.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln88.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln89.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln9.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln90.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln91.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/g2intron/aln92.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln1.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln10.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln11.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln12.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln13.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln14.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln15.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln16.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln17.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln18.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln19.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln2.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln20.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln21.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln22.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln23.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln24.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln25.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln26.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln27.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln28.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln29.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln3.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln30.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln31.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln32.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln33.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln34.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln35.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln36.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln37.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln38.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln39.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln4.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln40.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln41.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln42.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln43.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln44.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln45.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln46.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln47.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln48.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln49.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln5.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln50.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln51.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln52.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln53.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln54.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln55.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln56.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln57.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln58.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln59.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln6.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln60.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln61.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln62.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln63.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln64.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln65.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln66.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln67.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln68.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln69.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln7.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln70.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln71.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln72.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln73.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln74.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln75.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln76.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln77.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln78.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln79.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln8.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln80.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln81.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln82.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln83.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln84.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln85.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln86.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln87.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln88.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln89.tfa,0.06,0.06,-1,-1
clustalo,benchmarks/bralibase/data-set1/rRNA/aln9.tfa,0.07,0.07,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln1.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln10.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln11.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln12.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln13.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln14.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln15.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln16.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln17.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln18.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln19.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln2.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln20.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln21.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln22.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln23.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln24.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln25.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln26.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln27.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln28.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln29.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln3.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln30.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln31.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln32.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln33.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln34.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln35.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln36.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln37.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln38.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln39.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln4.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln40.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln41.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln42.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln43.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln44.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln45.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln46.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln47.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln48.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln49.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln5.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln50.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln51.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln52.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln53.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln54.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln55.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln56.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln57.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln58.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln59.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln6.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln60.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln61.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln62.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln63.tfa,0.05,0.05,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln64.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln65.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln66.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln67.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln68.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln69.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln7.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln70.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln71.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln72.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln73.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln74.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln75.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln76.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln77.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln78.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln79.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln8.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln80.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln81.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln82.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln83.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln84.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln85.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln86.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln87.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln88.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln89.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln9.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln90.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln91.tfa,0.04,0.04,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln92.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln93.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln94.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln95.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln96.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln97.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set1/tRNA/aln98.tfa,0.03,0.03,-1,-1
clustalo,benchmarks/bralibase/data-set2/aln1.tfa,0.01,0.01,0.671,0.670
clustalo,benchmarks/bralibase/data-set2/aln10.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln100.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln101.tfa,0.02,0.02,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln102.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln103.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln104.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln105.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln106.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln107.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln108.tfa,0.02,0.02,0.962,0.960
clustalo,benchmarks/bralibase/data-set2/aln109.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln11.tfa,0.01,0.01,0.986,0.980
clustalo,benchmarks/bralibase/data-set2/aln110.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln111.tfa,0.01,0.01,0.078,0.070
clustalo,benchmarks/bralibase/data-set2/aln112.tfa,0.01,0.01,0.106,0.100
clustalo,benchmarks/bralibase/data-set2/aln113.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln114.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln115.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln116.tfa,0.01,0.01,0.000,0.000
clustalo,benchmarks/bralibase/data-set2/aln117.tfa,0.01,0.01,0.989,0.980
clustalo,benchmarks/bralibase/data-set2/aln118.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln119.tfa,0.01,0.01,0.964,0.960
clustalo,benchmarks/bralibase/data-set2/aln13.tfa,0.02,0.02,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln14.tfa,0.01,0.01,0.958,0.950
clustalo,benchmarks/bralibase/data-set2/aln15.tfa,0.01,0.01,0.366,0.360
clustalo,benchmarks/bralibase/data-set2/aln16.tfa,0.01,0.01,0.958,0.950
clustalo,benchmarks/bralibase/data-set2/aln17.tfa,0.01,0.01,0.889,0.880
clustalo,benchmarks/bralibase/data-set2/aln18.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln19.tfa,0.01,0.01,0.736,0.730
clustalo,benchmarks/bralibase/data-set2/aln2.tfa,0.01,0.01,0.973,0.970
clustalo,benchmarks/bralibase/data-set2/aln20.tfa,0.01,0.01,0.781,0.780
clustalo,benchmarks/bralibase/data-set2/aln21.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln22.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln23.tfa,0.01,0.01,0.614,0.610
clustalo,benchmarks/bralibase/data-set2/aln24.tfa,0.01,0.01,0.700,0.700
clustalo,benchmarks/bralibase/data-set2/aln25.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln26.tfa,0.01,0.01,0.365,0.360
clustalo,benchmarks/bralibase/data-set2/aln27.tfa,0.01,0.01,0.811,0.810
clustalo,benchmarks/bralibase/data-set2/aln28.tfa,0.01,0.01,0.795,0.790
clustalo,benchmarks/bralibase/data-set2/aln29.tfa,0.02,0.02,0.507,0.500
clustalo,benchmarks/bralibase/data-set2/aln3.tfa,0.02,0.02,0.972,0.970
clustalo,benchmarks/bralibase/data-set2/aln30.tfa,0.02,0.02,0.964,0.960
clustalo,benchmarks/bralibase/data-set2/aln31.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln32.tfa,0.01,0.01,0.787,0.780
clustalo,benchmarks/bralibase/data-set2/aln33.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln34.tfa,0.01,0.01,0.740,0.730
clustalo,benchmarks/bralibase/data-set2/aln35.tfa,0.01,0.01,0.736,0.730
clustalo,benchmarks/bralibase/data-set2/aln36.tfa,0.01,0.01,0.173,0.170
clustalo,benchmarks/bralibase/data-set2/aln37.tfa,0.01,0.01,0.959,0.950
clustalo,benchmarks/bralibase/data-set2/aln38.tfa,0.01,0.01,0.479,0.470
clustalo,benchmarks/bralibase/data-set2/aln39.tfa,0.01,0.01,0.947,0.940
clustalo,benchmarks/bralibase/data-set2/aln4.tfa,0.01,0.01,0.986,0.980
clustalo,benchmarks/bralibase/data-set2/aln40.tfa,0.01,0.01,0.361,0.360
clustalo,benchmarks/bralibase/data-set2/aln41.tfa,0.01,0.01,0.945,0.940
clustalo,benchmarks/bralibase/data-set2/aln42.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln43.tfa,0.01,0.01,0.236,0.230
clustalo,benchmarks/bralibase/data-set2/aln44.tfa,0.02,0.02,0.181,0.180
clustalo,benchmarks/bralibase/data-set2/aln45.tfa,0.01,0.01,0.986,0.980
clustalo,benchmarks/bralibase/data-set2/aln46.tfa,0.01,0.01,0.939,0.930
clustalo,benchmarks/bralibase/data-set2/aln47.tfa,0.01,0.01,0.944,0.940
clustalo,benchmarks/bralibase/data-set2/aln48.tfa,0.01,0.01,0.371,0.370
clustalo,benchmarks/bralibase/data-set2/aln49.tfa,0.01,0.01,0.366,0.360
clustalo,benchmarks/bralibase/data-set2/aln5.tfa,0.01,0.01,0.959,0.950
clustalo,benchmarks/bralibase/data-set2/aln50.tfa,0.01,0.01,0.268,0.260
clustalo,benchmarks/bralibase/data-set2/aln51.tfa,0.01,0.01,0.352,0.350
clustalo,benchmarks/bralibase/data-set2/aln52.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln53.tfa,0.01,0.01,0.972,0.970
clustalo,benchmarks/bralibase/data-set2/aln54.tfa,0.01,0.01,0.915,0.910
clustalo,benchmarks/bralibase/data-set2/aln55.tfa,0.01,0.01,0.973,0.970
clustalo,benchmarks/bralibase/data-set2/aln56.tfa,0.01,0.01,1.000,1.000
clustalo,benchmarks/bralibase/data-set2/aln57.tfa,0.01,0.01,0.958,0.950
clustalo,benchmarks/bralibase/data-set2/aln58.tfa,0.02,0.02,0.930,0.920
clustalo,benchmarks/bralibase/data-set2/aln59.tfa,0.01,0.01,0.956,0.950
clustalo,benchmarks/bralibase/data-set2/aln6.tfa,0.01,0.01,0.548,0.540
clustalo,benchmarks/bralibase/data-set2/aln60.tfa,0.01,0.01,0.919,0.910
clustalo,benchmarks/bralibase/data-set2/aln61.tfa,0.01,0.01,0.338,0.330
